search_spot_lat,search_spot_lon,search_radius,id,Name,Latitude,Longitude,Category
34.09642039999999,-118.1981326,666.6666666666666,4bef25b6ac3cef3bb4d0f4f9,Ernest E. Debs Regional Park,34.09500489191339,-118.19478682414169,Park
34.09642039999999,-118.1981326,666.6666666666666,4b7ae218f964a52083432fe3,Audubon Center,34.09782890275477,-118.20117774750398,Park
34.09642039999999,-118.1981326,666.6666666666666,4b508170f964a5206e2527e3,Sycamore Grove Park,34.10020998448116,-118.2034920915673,Park
34.09642039999999,-118.1981326,666.6666666666666,503f8c43e4b050691b8cdf35,Peanut Lake,34.094746154460545,-118.19541517179336,Lake
34.09642039999999,-118.1981326,666.6666666666666,50b56eeee4b05cbf71d97ce0,Montecito Recreation Center,34.09532928466797,-118.20333862304688,Park
34.1009164,-118.205452662405,666.6666666666666,4ba2b74ff964a520ee1238e3,Southwest Museum Of The American Indian,34.100362360949454,-118.20614242696747,History Museum
34.1009164,-118.205452662405,666.6666666666666,4a78860ff964a520cbe51fe3,Chico's,34.105176184053384,-118.2023904826464,Women's Store
34.1009164,-118.205452662405,666.6666666666666,4bc710918b7c9c74eab335cf,Avenue 50 Studio,34.105965000000005,-118.202573,Art Gallery
34.1009164,-118.205452662405,666.6666666666666,4ade5bf6f964a520507521e3,Mount Washington,34.096737,-118.210144,Neighborhood
34.1009164,-118.205452662405,666.6666666666666,4b510d5ef964a520bf3f27e3,Superior Grocers,34.09697474555075,-118.20800851235572,Grocery Store
34.1009164,-118.205452662405,666.6666666666666,4b6b8f12f964a520e30f2ce3,SUBWAY,34.09579548692865,-118.20813580474544,Sandwich Place
34.1009164,-118.205452662405,666.6666666666666,53d551e3498e41bea10260ec,Glenalbyn Stairs,34.09886935400145,-118.20699920771447,Trail
34.1009164,-118.205452662405,666.6666666666666,4a844730f964a52028fc1fe3,Metro Rail - Southwest Museum Station (Gold),34.09840221095696,-118.20647304157468,Light Rail Station
34.1009164,-118.205452662405,666.6666666666666,51d22970498e384b734d6449,Clermont Street Stairs,34.10017310458916,-118.21000361854706,Trail
34.1009164,-118.205452662405,666.6666666666666,4b2fe066f964a520c2f124e3,McDonald's,34.10494788351752,-118.20155091968444,Fast Food Restaurant
34.1009164,-118.205452662405,666.6666666666666,4c3e5a398d99b7134bd21a06,Carlin G. Smith Rec Center,34.102142333984375,-118.21112060546876,Playground
34.1009164,-118.205452662405,666.6666666666666,4bae6e11f964a52064b13be3,Taco Fiesta,34.096276480135586,-118.20753880938076,Mexican Restaurant
34.09642039999999,-118.21277272480997,666.6666666666666,4b0985d8f964a520b91823e3,Lummis Home,34.09301461472308,-118.20695351284884,History Museum
34.09642039999999,-118.21277272480997,666.6666666666666,4b15c971f964a52045b423e3,El Buen Sabor,34.094657082585194,-118.2081341894236,South American Restaurant
34.09642039999999,-118.21277272480997,666.6666666666666,4c40d55dff711b8d01041105,Pizza Hut,34.09529410454512,-118.20848107337952,Pizza Place
34.09642039999999,-118.21277272480997,666.6666666666666,4c608d4d90b2c9b6f21c3d22,The Cleaners - Mt. Washington,34.09518501799178,-118.20843273396,Dry Cleaner
34.09642039999999,-118.21277272480997,666.6666666666666,4b665860f964a520a91e2be3,Tony's Market,34.091755,-118.210322,Liquor Store
34.1009164,-118.22009278721497,666.6666666666666,49c59c25f964a52014571fe3,Self Realization Fellowship,34.10170221098899,-118.21676620710632,Garden
34.1009164,-118.22009278721497,666.6666666666666,4c214b0213c00f47e8c485de,Elyria Canyon Park,34.10335218550253,-118.22397972279602,Park
34.1009164,-118.22009278721497,666.6666666666666,53c8867e498eaf7d4022efeb,Danforth Stairs,34.10466384887695,-118.21742248535156,Trail
34.1009164,-118.22009278721497,666.6666666666666,56b1a484498e3b59190a2d08,"Sustento Group, Llc",34.098147,-118.215436,Business Service
34.1009164,-118.22009278721497,666.6666666666666,587be093cf11d445df717987,mytaxhero,34.09709548950195,-118.216064453125,Business Service
34.1009164,-118.22009278721497,666.6666666666666,51d2205c498e5252305e7b4e,Mount Washington Elementary School Stairs,34.10505600019461,-118.21502989214213,Trail
34.09642039999999,-118.22741284961992,666.6666666666666,4b731a3ff964a520909b2de3,King Taco Restaurant,34.094084027522264,-118.22646843219778,Mexican Restaurant
34.09642039999999,-118.22741284961992,666.6666666666666,54938e65498ee0902b282fef,Restaurante Tierra Caliente,34.095628999999995,-118.22791200000002,Mexican Restaurant
34.09642039999999,-118.22741284961992,666.6666666666666,528d83b3498ea7bdbe55bd5a,Dollar Tree,34.093611616644154,-118.22535613915922,Discount Store
34.09642039999999,-118.22741284961992,666.6666666666666,4bd8a2f9f645c9b6f08fa8e0,Mi Tienda Meats,34.095628999999995,-118.22791200000002,Food & Drink Shop
34.09642039999999,-118.22741284961992,666.6666666666666,5b6fc1c261e53b002c3cfffe,1802 Roasters,34.09523391723633,-118.22837829589844,Coffee Shop
34.09642039999999,-118.22741284961992,666.6666666666666,50da8e1045b0a780e7697406,Shake It Out Carpet Cleaning & Restoration of Cypress Park Inc,34.09660720825195,-118.23079681396484,Home Service
34.09642039999999,-118.22741284961992,666.6666666666666,57e05af7498e227bcc3f17f4,Vanaheim Studios,34.096086,-118.231105,Film Studio
34.09642039999999,-118.22741284961992,666.6666666666666,5957fc149ec39962183a1e64,Fonco Studios,34.096179,-118.231623,Film Studio
34.09642039999999,-118.22741284961992,666.6666666666666,4b699aa6f964a5204ba92be3,La Morenita,34.092807771588554,-118.2285398990764,Bakery
