search_spot_lat,search_spot_lon,search_radius,id,Name,Latitude,Longitude,Category
34.733580399999994,135.5447644,666.6666666666666,573e63e8498e6979e36b0175,ライフ 旭大宮店,34.72905012769804,135.54768882026715,Supermarket
34.733580399999994,135.5447644,666.6666666666666,4de18f71fa7651589eea69f3,FamilyMart (ファミリーマート 大阪工大前店),34.72893036415703,135.54433610551752,Convenience Store
34.733580399999994,135.5447644,666.6666666666666,56cfa889cd107b385881abd8,Lawson (ローソン 大宮四丁目店),34.72858618240019,135.54532126504637,Convenience Store
34.733580399999994,135.5447644,666.6666666666666,53bebc05498e7bb35d4d1b73,FamilyMart (ファミリーマート 大宮五丁目店),34.72945515201538,135.5494922158096,Convenience Store
34.733580399999994,135.5447644,666.6666666666666,4d5cec2c9ac9a093ad857594,喫茶店 YAMA,34.729894248222784,135.5443161333824,Japanese Restaurant
34.733580399999994,135.5447644,666.6666666666666,4f1246461081cbea050dd86b,The Indoor Game (ザ・インドアゲーム),34.729539,135.544297,Arcade
34.733580399999994,135.5447644,666.6666666666666,532273f8498e22353391b73a,フレッシュバーガー M,34.72926527166527,135.54468470318616,Burger Joint
34.733580399999994,135.5447644,666.6666666666666,57d3f370498ec65fdb395a23,ネパールラーメン　金星,34.72908,135.54414,North Indian Restaurant
34.733580399999994,135.5447644,666.6666666666666,4cf0841c1c158cfa3acacab5,よってこや 城北工大前店,34.72884531217835,135.54455226533082,Ramen Restaurant
34.733580399999994,135.5447644,666.6666666666666,517c82d5e4b019c93aaba05e,大宮小学校前交差点,34.72905877262334,135.54701136659617,Intersection
34.733580399999994,135.5447644,666.6666666666666,5282062111d293929e956a8d,中国料理 風来坊,34.728689,135.544015,Chinese Restaurant
34.733580399999994,135.5447644,666.6666666666666,505679e0e4b01ef822e2bc95,中宮バス停,34.72872742583477,135.54360947987095,Bus Stop
34.733580399999994,135.5447644,666.6666666666666,4e70600e62e14d9f1384bdc0,大宮小学校前バス停,34.729140289279975,135.54740982589715,Bus Stop
34.733580399999994,135.5447644,666.6666666666666,4fcca48ae4b09d0295c16389,ニューみよし湯,34.728279437290134,135.54547338196917,Bath House
34.733580399999994,135.5447644,666.6666666666666,4b7376e2f964a520d7af2de3,力餅,34.72844003056769,135.5426162481308,Udon Restaurant
34.733580399999994,135.5447644,666.6666666666666,55974ccf498ea6e88588d765,クリーニング フタバ 大宮店,34.729214510093804,135.5494072588583,Dry Cleaner
34.733580399999994,135.5447644,666.6666666666666,4daf5b1504373a986f54369b,豊里中央公園,34.73947447975067,135.5435697883585,Park
34.7380764,135.53744433759502,666.6666666666666,4c57efd430d82d7ff3d9da62,Lawson (ローソン 豊里六丁目店),34.73903372,135.5392528,Convenience Store
34.7380764,135.53744433759502,666.6666666666666,4b5a856ff964a52083c928e3,コーナンPRO 東淀川菅原店,34.73704557561207,135.53175330162048,Furniture / Home Store
34.7380764,135.53744433759502,666.6666666666666,4d5b3748b815b60c2b3b4916,Lawson (ローソン 豊里二丁目店),34.7408014,135.5367422,Convenience Store
34.7380764,135.53744433759502,666.6666666666666,4c35874716adc92856f3c69c,コーナン 東淀川菅原店,34.73859925043275,135.5302929658534,Furniture / Home Store
34.7380764,135.53744433759502,666.6666666666666,4e3618ad1838f85189ae5c5e,FamilyMart (ファミリーマート 豊里店),34.7410715812415,135.533699646268,Convenience Store
34.7380764,135.53744433759502,666.6666666666666,5cb6ccba7564f7002c3fb084,7-Eleven (セブンイレブン 大阪菅原2丁目店),34.73927,135.53218,Convenience Store
34.7380764,135.53744433759502,666.6666666666666,51373b6be4b053957f4bfbcf,7-Eleven (セブンイレブン 大阪豊里6丁目店),34.742629677953616,135.53572431959253,Convenience Store
34.7380764,135.53744433759502,666.6666666666666,56dbe9ebcd102abc3298e204,Ministop (ミニストップ 東淀川豊里4丁目店),34.74011131985389,135.54177717572998,Convenience Store
34.7380764,135.53744433759502,666.6666666666666,4b62f475f964a520985a2ae3,フォルクス 上新庄店,34.74132079948917,135.53345316559663,Steakhouse
34.7380764,135.53744433759502,666.6666666666666,4f1a25a6e4b09189786d48ce,ファウンテン,34.73896652882123,135.539081034414,Restaurant
34.7380764,135.53744433759502,666.6666666666666,4dd521fb18505a50d998cbcb,北淀公園,34.738857361500635,135.53450402246523,Park
34.7380764,135.53744433759502,666.6666666666666,4c4c0e90959220a12fbf7110,くら寿司 菅原店,34.73963520659126,135.53107408139593,Sushi Restaurant
34.7380764,135.53744433759502,666.6666666666666,4e3557b0483bf3839a2d60dc,酒一番 菅原店,34.73856043554331,135.53284123341962,Liquor Store
34.7380764,135.53744433759502,666.6666666666666,4dce7733d22deadedd5214cd,豊里バッティングセンター,34.739021,135.532577,Gym
34.7380764,135.53744433759502,666.6666666666666,4b9c323af964a520c15336e3,McDonald's (マクドナルド),34.74384,135.536372,Fast Food Restaurant
34.7380764,135.53744433759502,666.6666666666666,4bdbdce063c5c9b6a4e02968,宮脇書店 東淀川店,34.742135178204784,135.53468120595335,Bookstore
34.7380764,135.53744433759502,666.6666666666666,5cb16c9b81a0ea002c6544cd,キリン堂東淀川豊新店,34.741057,135.532817,Drugstore
34.7380764,135.53744433759502,666.6666666666666,5381a728498e7fa5d020fb3f,吉鳥 豊里店,34.73977300735379,135.53159302869352,Sake Bar
34.7380764,135.53744433759502,666.6666666666666,4f431c5fe4b043515254b9ef,菅原2交差点,34.73974817247396,135.53156078768131,Intersection
34.7380764,135.53744433759502,666.6666666666666,54677f67498e6a5dab72e8bf,麺や 鬼徹,34.74289629469647,135.53497385161293,Noodle House
